timestamp,temperatura_pr1,date (America/Sao_Paulo)
1763403686955,4.6,2025-11-17 15:21:26.955000-03:00
1763403626635,4.1,2025-11-17 15:20:26.635000-03:00
1763403566310,3.7,2025-11-17 15:19:26.310000-03:00
1763403505981,3.4,2025-11-17 15:18:25.981000-03:00
1763403445653,3.8,2025-11-17 15:17:25.653000-03:00
1763403385327,4.7,2025-11-17 15:16:25.327000-03:00
1763403324992,5.5,2025-11-17 15:15:24.992000-03:00
1763403264680,6.0,2025-11-17 15:14:24.680000-03:00
1763403204342,5.8,2025-11-17 15:13:24.342000-03:00
1763403143992,5.3,2025-11-17 15:12:23.992000-03:00
1763403083660,4.8,2025-11-17 15:11:23.660000-03:00
1763403023337,4.4,2025-11-17 15:10:23.337000-03:00
1763402963007,3.5,2025-11-17 15:09:23.007000-03:00
1763402902683,3.5,2025-11-17 15:08:22.683000-03:00
1763402842052,3.5,2025-11-17 15:07:22.052000-03:00
1763402781726,4.2,2025-11-17 15:06:21.726000-03:00
1763402721397,5.1,2025-11-17 15:05:21.397000-03:00
1763402661070,5.8,2025-11-17 15:04:21.070000-03:00
1763402600795,6.0,2025-11-17 15:03:20.795000-03:00
1763402540430,5.6,2025-11-17 15:02:20.430000-03:00
1763402480091,5.1,2025-11-17 15:01:20.091000-03:00
1763402419760,4.6,2025-11-17 15:00:19.760000-03:00
1763402359434,4.1,2025-11-17 14:59:19.434000-03:00
1763402299104,3.7,2025-11-17 14:58:19.104000-03:00
1763402238783,3.5,2025-11-17 14:57:18.783000-03:00
1763402178451,4.0,2025-11-17 14:56:18.451000-03:00
1763402118126,4.9,2025-11-17 14:55:18.126000-03:00
1763402057816,5.6,2025-11-17 14:54:17.816000-03:00
1763401997471,6.0,2025-11-17 14:53:17.471000-03:00
1763401937157,5.8,2025-11-17 14:52:17.157000-03:00
1763401876725,5.3,2025-11-17 14:51:16.725000-03:00
1763401816392,4.8,2025-11-17 14:50:16.392000-03:00
1763401756064,4.3,2025-11-17 14:49:16.064000-03:00
1763401695738,3.9,2025-11-17 14:48:15.738000-03:00
1763401635409,3.5,2025-11-17 14:47:15.409000-03:00
1763401575093,3.6,2025-11-17 14:46:15.093000-03:00
1763401514784,4.5,2025-11-17 14:45:14.784000-03:00
1763401454431,5.4,2025-11-17 14:44:14.431000-03:00
1763401394106,5.9,2025-11-17 14:43:14.106000-03:00
1763401333775,6.0,2025-11-17 14:42:13.775000-03:00
1763401273449,5.5,2025-11-17 14:41:13.449000-03:00
1763401213120,5.0,2025-11-17 14:40:13.120000-03:00
1763401152792,4.5,2025-11-17 14:39:12.792000-03:00
1763401092471,4.0,2025-11-17 14:38:12.471000-03:00
1763401032148,3.6,2025-11-17 14:37:12.148000-03:00
1763400971810,3.6,2025-11-17 14:36:11.810000-03:00
1763400911289,4.5,2025-11-17 14:35:11.289000-03:00
1763400850962,5.3,2025-11-17 14:34:10.962000-03:00
1763400790631,5.8,2025-11-17 14:33:10.631000-03:00
1763400730318,6.1,2025-11-17 14:32:10.318000-03:00
1763400669991,5.6,2025-11-17 14:31:09.991000-03:00
1763400609654,5.0,2025-11-17 14:30:09.654000-03:00
1763400549327,4.5,2025-11-17 14:29:09.327000-03:00
1763400488935,4.0,2025-11-17 14:28:08.935000-03:00
1763400428620,3.6,2025-11-17 14:27:08.620000-03:00
1763400368279,3.7,2025-11-17 14:26:08.279000-03:00
1763400307973,4.5,2025-11-17 14:25:07.973000-03:00
1763400247626,5.3,2025-11-17 14:24:07.626000-03:00
1763400187312,5.8,2025-11-17 14:23:07.312000-03:00
1763400126975,6.1,2025-11-17 14:22:06.975000-03:00
1763400066666,5.6,2025-11-17 14:21:06.666000-03:00
1763400006059,5.0,2025-11-17 14:20:06.059000-03:00
1763399945725,4.4,2025-11-17 14:19:05.725000-03:00
1763399885391,3.8,2025-11-17 14:18:05.391000-03:00
1763399825062,3.5,2025-11-17 14:17:05.062000-03:00
1763399764731,4.0,2025-11-17 14:16:04.731000-03:00
1763399704406,5.0,2025-11-17 14:15:04.406000-03:00
1763399644075,5.6,2025-11-17 14:14:04.075000-03:00
1763399583755,6.1,2025-11-17 14:13:03.755000-03:00
1763399523426,5.8,2025-11-17 14:12:03.426000-03:00
1763399463103,5.1,2025-11-17 14:11:03.103000-03:00
1763399402770,4.6,2025-11-17 14:10:02.770000-03:00
1763399342442,4.1,2025-11-17 14:09:02.442000-03:00
1763399282118,3.7,2025-11-17 14:08:02.118000-03:00
1763399221791,3.4,2025-11-17 14:07:01.791000-03:00
1763399161460,3.9,2025-11-17 14:06:01.460000-03:00
1763399101136,4.9,2025-11-17 14:05:01.136000-03:00
1763399040725,5.6,2025-11-17 14:04:00.725000-03:00
1763398980386,6.1,2025-11-17 14:03:00.386000-03:00
1763398920057,5.7,2025-11-17 14:02:00.057000-03:00
1763398859724,5.2,2025-11-17 14:00:59.724000-03:00
1763398799399,4.7,2025-11-17 13:59:59.399000-03:00
1763398739082,4.2,2025-11-17 13:58:59.082000-03:00
1763398678743,3.7,2025-11-17 13:57:58.743000-03:00
1763398618419,3.5,2025-11-17 13:56:58.419000-03:00
1763398558095,4.0,2025-11-17 13:55:58.095000-03:00
1763398497764,4.9,2025-11-17 13:54:57.764000-03:00
1763398437112,5.6,2025-11-17 13:53:57.112000-03:00
1763398376807,6.0,2025-11-17 13:52:56.807000-03:00
1763398316458,5.8,2025-11-17 13:51:56.458000-03:00
1763398256130,5.3,2025-11-17 13:50:56.130000-03:00
1763398195804,4.7,2025-11-17 13:49:55.804000-03:00
1763398130986,4.1,2025-11-17 13:48:50.986000-03:00
1763398070653,3.7,2025-11-17 13:47:50.653000-03:00
1763398010331,3.6,2025-11-17 13:46:50.331000-03:00
1763397950009,4.3,2025-11-17 13:45:50.009000-03:00
1763397889671,5.2,2025-11-17 13:44:49.671000-03:00
1763397829354,5.8,2025-11-17 13:43:49.354000-03:00
1763397768728,6.1,2025-11-17 13:42:48.728000-03:00
1763397708401,5.7,2025-11-17 13:41:48.401000-03:00
1763397648081,5.1,2025-11-17 13:40:48.081000-03:00
1763397587747,4.5,2025-11-17 13:39:47.747000-03:00
1763397527419,4.0,2025-11-17 13:38:47.419000-03:00
1763397467097,3.6,2025-11-17 13:37:47.097000-03:00
1763397406767,3.9,2025-11-17 13:36:46.767000-03:00
1763397346439,4.8,2025-11-17 13:35:46.439000-03:00
1763397286114,5.5,2025-11-17 13:34:46.114000-03:00
1763397225789,6.0,2025-11-17 13:33:45.789000-03:00
1763397165462,6.1,2025-11-17 13:32:45.462000-03:00
1763397105131,5.5,2025-11-17 13:31:45.131000-03:00
1763397044805,4.8,2025-11-17 13:30:44.805000-03:00
1763396984482,4.2,2025-11-17 13:29:44.482000-03:00
1763396924151,3.7,2025-11-17 13:28:44.151000-03:00
1763396863824,4.0,2025-11-17 13:27:43.824000-03:00
1763396803291,4.9,2025-11-17 13:26:43.291000-03:00
1763396742967,5.8,2025-11-17 13:25:42.967000-03:00
1763396682636,6.6,2025-11-17 13:24:42.636000-03:00
1763396622300,7.1,2025-11-17 13:23:42.300000-03:00
1763396561971,7.3,2025-11-17 13:22:41.971000-03:00
1763396501599,6.9,2025-11-17 13:21:41.599000-03:00
1763396441274,6.5,2025-11-17 13:20:41.274000-03:00
1763396380943,6.2,2025-11-17 13:19:40.943000-03:00
1763396320622,5.9,2025-11-17 13:18:40.622000-03:00
1763396260291,5.6,2025-11-17 13:17:40.291000-03:00
1763396199966,5.3,2025-11-17 13:16:39.966000-03:00
1763396139643,5.1,2025-11-17 13:15:39.643000-03:00
1763396079316,4.9,2025-11-17 13:14:39.316000-03:00
1763396018980,4.8,2025-11-17 13:13:38.980000-03:00
1763395958663,4.8,2025-11-17 13:12:38.663000-03:00
1763395898030,5.4,2025-11-17 13:11:38.030000-03:00
1763395837701,5.9,2025-11-17 13:10:37.701000-03:00
1763395777380,6.1,2025-11-17 13:09:37.380000-03:00
1763395717047,5.5,2025-11-17 13:08:37.047000-03:00
1763395656731,4.8,2025-11-17 13:07:36.731000-03:00
1763395596396,4.2,2025-11-17 13:06:36.396000-03:00
1763395536064,3.7,2025-11-17 13:05:36.064000-03:00
1763395475759,4.0,2025-11-17 13:04:35.759000-03:00
1763395415417,4.7,2025-11-17 13:03:35.417000-03:00
1763395355095,5.5,2025-11-17 13:02:35.095000-03:00
1763395294763,6.0,2025-11-17 13:01:34.763000-03:00
1763395234430,5.9,2025-11-17 13:00:34.430000-03:00
1763395174113,5.4,2025-11-17 12:59:34.113000-03:00
1763395113776,4.8,2025-11-17 12:58:33.776000-03:00
1763395053461,4.3,2025-11-17 12:57:33.461000-03:00
1763394993135,3.8,2025-11-17 12:56:33.135000-03:00
1763394932686,3.5,2025-11-17 12:55:32.686000-03:00
1763394872366,4.1,2025-11-17 12:54:32.366000-03:00
1763394812028,5.0,2025-11-17 12:53:32.028000-03:00
1763394751709,5.7,2025-11-17 12:52:31.709000-03:00
1763394691380,6.1,2025-11-17 12:51:31.380000-03:00
1763394631060,5.8,2025-11-17 12:50:31.060000-03:00
1763394570726,5.2,2025-11-17 12:49:30.726000-03:00
1763394510406,4.6,2025-11-17 12:48:30.406000-03:00
1763394450071,4.1,2025-11-17 12:47:30.071000-03:00
1763394389746,3.6,2025-11-17 12:46:29.746000-03:00
1763394329413,3.6,2025-11-17 12:45:29.413000-03:00
1763394269100,4.4,2025-11-17 12:44:29.100000-03:00
1763394208768,5.3,2025-11-17 12:43:28.768000-03:00
1763394148436,5.8,2025-11-17 12:42:28.436000-03:00
1763394088111,6.1,2025-11-17 12:41:28.111000-03:00
1763394027784,5.6,2025-11-17 12:40:27.784000-03:00
1763393967288,5.0,2025-11-17 12:39:27.288000-03:00
1763393906903,4.5,2025-11-17 12:38:26.903000-03:00
1763393846577,4.0,2025-11-17 12:37:26.577000-03:00
1763393786251,3.6,2025-11-17 12:36:26.251000-03:00
1763393725916,3.7,2025-11-17 12:35:25.916000-03:00
1763393665602,4.6,2025-11-17 12:34:25.602000-03:00
1763393605266,5.4,2025-11-17 12:33:25.266000-03:00
1763393544937,5.9,2025-11-17 12:32:24.937000-03:00
1763393484611,6.0,2025-11-17 12:31:24.611000-03:00
1763393424289,5.4,2025-11-17 12:30:24.289000-03:00
1763393363929,4.9,2025-11-17 12:29:23.929000-03:00
1763393303611,4.4,2025-11-17 12:28:23.611000-03:00
1763393243278,3.9,2025-11-17 12:27:23.278000-03:00
1763393182947,3.5,2025-11-17 12:26:22.947000-03:00
1763393122620,3.9,2025-11-17 12:25:22.620000-03:00
1763393062293,4.8,2025-11-17 12:24:22.293000-03:00
1763393001939,5.6,2025-11-17 12:23:21.939000-03:00
1763392941603,6.0,2025-11-17 12:22:21.603000-03:00
1763392881280,5.9,2025-11-17 12:21:21.280000-03:00
1763392820894,5.3,2025-11-17 12:20:20.894000-03:00
1763392760564,4.8,2025-11-17 12:19:20.564000-03:00
1763392700237,4.3,2025-11-17 12:18:20.237000-03:00
1763392639911,3.8,2025-11-17 12:17:19.911000-03:00
1763392579580,3.5,2025-11-17 12:16:19.580000-03:00
1763392519258,4.0,2025-11-17 12:15:19.258000-03:00
1763392458943,4.9,2025-11-17 12:14:18.943000-03:00
1763392398601,5.6,2025-11-17 12:13:18.601000-03:00
1763392338277,6.1,2025-11-17 12:12:18.277000-03:00
1763392277940,5.8,2025-11-17 12:11:17.940000-03:00
1763392217608,5.3,2025-11-17 12:10:17.608000-03:00
1763392157278,4.7,2025-11-17 12:09:17.278000-03:00
1763392096683,4.2,2025-11-17 12:08:16.683000-03:00
1763392036333,3.8,2025-11-17 12:07:16.333000-03:00
1763391976003,3.5,2025-11-17 12:06:16.003000-03:00
1763391915679,4.1,2025-11-17 12:05:15.679000-03:00
1763391855350,5.0,2025-11-17 12:04:15.350000-03:00
1763391795035,5.6,2025-11-17 12:03:15.035000-03:00
1763391734704,6.1,2025-11-17 12:02:14.704000-03:00
1763391674398,5.8,2025-11-17 12:01:14.398000-03:00
1763391614042,5.2,2025-11-17 12:00:14.042000-03:00
1763391553710,4.7,2025-11-17 11:59:13.710000-03:00
1763391493387,4.2,2025-11-17 11:58:13.387000-03:00
1763391433058,3.7,2025-11-17 11:57:13.058000-03:00
1763391372736,3.5,2025-11-17 11:56:12.736000-03:00
1763391312404,4.1,2025-11-17 11:55:12.404000-03:00
1763391252087,5.0,2025-11-17 11:54:12.087000-03:00
1763391191757,5.7,2025-11-17 11:53:11.757000-03:00
1763391131378,6.1,2025-11-17 11:52:11.378000-03:00
1763391070990,5.7,2025-11-17 11:51:10.990000-03:00
1763391010656,5.2,2025-11-17 11:50:10.656000-03:00
1763390950335,4.7,2025-11-17 11:49:10.335000-03:00
1763390890001,4.2,2025-11-17 11:48:10.001000-03:00
1763390829673,3.7,2025-11-17 11:47:09.673000-03:00
1763390769350,3.5,2025-11-17 11:46:09.350000-03:00
1763390709021,4.1,2025-11-17 11:45:09.021000-03:00
1763390648695,5.0,2025-11-17 11:44:08.695000-03:00
1763390588376,5.6,2025-11-17 11:43:08.376000-03:00
1763390528044,6.1,2025-11-17 11:42:08.044000-03:00
1763390467720,5.8,2025-11-17 11:41:07.720000-03:00
1763390407397,5.2,2025-11-17 11:40:07.397000-03:00
1763390347061,4.7,2025-11-17 11:39:07.061000-03:00
1763390286734,4.2,2025-11-17 11:38:06.734000-03:00
1763390226415,3.7,2025-11-17 11:37:06.415000-03:00
1763390165992,3.5,2025-11-17 11:36:05.992000-03:00
1763390105672,4.1,2025-11-17 11:35:05.672000-03:00
1763390045335,5.0,2025-11-17 11:34:05.335000-03:00
1763389985012,5.6,2025-11-17 11:33:05.012000-03:00
1763389924671,6.1,2025-11-17 11:32:04.671000-03:00
1763389864350,5.8,2025-11-17 11:31:04.350000-03:00
1763389804025,5.2,2025-11-17 11:30:04.025000-03:00
1763389743707,4.7,2025-11-17 11:29:03.707000-03:00
1763389683373,4.2,2025-11-17 11:28:03.373000-03:00
1763389623049,3.7,2025-11-17 11:27:03.049000-03:00
1763389562727,3.5,2025-11-17 11:26:02.727000-03:00
1763389502405,4.0,2025-11-17 11:25:02.405000-03:00
1763389442059,4.9,2025-11-17 11:24:02.059000-03:00
1763389381734,5.6,2025-11-17 11:23:01.734000-03:00
1763389321408,6.1,2025-11-17 11:22:01.408000-03:00
1763389261095,5.8,2025-11-17 11:21:01.095000-03:00
1763389200636,5.2,2025-11-17 11:20:00.636000-03:00
1763389140322,4.7,2025-11-17 11:19:00.322000-03:00
1763389079982,4.2,2025-11-17 11:17:59.982000-03:00
1763389019663,3.8,2025-11-17 11:16:59.663000-03:00
1763388959330,3.5,2025-11-17 11:15:59.330000-03:00
1763388899017,3.9,2025-11-17 11:14:59.017000-03:00
1763388838680,4.8,2025-11-17 11:13:58.680000-03:00
1763388778384,5.6,2025-11-17 11:12:58.384000-03:00
1763388718021,6.0,2025-11-17 11:11:58.021000-03:00
1763388657697,5.8,2025-11-17 11:10:57.697000-03:00
1763388597387,5.3,2025-11-17 11:09:57.387000-03:00
1763388537048,4.8,2025-11-17 11:08:57.048000-03:00
1763388476719,4.3,2025-11-17 11:07:56.719000-03:00
1763388416400,3.8,2025-11-17 11:06:56.400000-03:00
1763388356067,3.5,2025-11-17 11:05:56.067000-03:00
1763388295742,3.7,2025-11-17 11:04:55.742000-03:00
1763388231076,4.7,2025-11-17 11:03:51.076000-03:00
1763388170750,5.5,2025-11-17 11:02:50.750000-03:00
1763388110421,6.0,2025-11-17 11:01:50.421000-03:00
1763388050092,5.9,2025-11-17 11:00:50.092000-03:00
1763387989778,5.4,2025-11-17 10:59:49.778000-03:00
1763387929438,4.9,2025-11-17 10:58:49.438000-03:00
1763387869119,4.4,2025-11-17 10:57:49.119000-03:00
1763387808579,3.9,2025-11-17 10:56:48.579000-03:00
1763387748248,3.5,2025-11-17 10:55:48.248000-03:00
1763387687864,3.7,2025-11-17 10:54:47.864000-03:00
1763387627542,4.6,2025-11-17 10:53:47.542000-03:00
1763387567215,5.4,2025-11-17 10:52:47.215000-03:00
1763387506888,5.9,2025-11-17 10:51:46.888000-03:00
1763387446557,6.0,2025-11-17 10:50:46.557000-03:00
1763387386246,5.5,2025-11-17 10:49:46.246000-03:00
1763387325927,5.0,2025-11-17 10:48:45.927000-03:00
1763387265577,4.5,2025-11-17 10:47:45.577000-03:00
1763387205260,4.0,2025-11-17 10:46:45.260000-03:00
1763387144930,3.6,2025-11-17 10:45:44.930000-03:00
1763387084597,3.6,2025-11-17 10:44:44.597000-03:00
1763387024273,4.4,2025-11-17 10:43:44.273000-03:00
1763386963943,5.3,2025-11-17 10:42:43.943000-03:00
1763386903552,5.8,2025-11-17 10:41:43.552000-03:00
1763386843222,6.1,2025-11-17 10:40:43.222000-03:00
1763386782896,5.5,2025-11-17 10:39:42.896000-03:00
1763386722570,5.0,2025-11-17 10:38:42.570000-03:00
1763386662247,4.5,2025-11-17 10:37:42.247000-03:00
1763386601863,4.0,2025-11-17 10:36:41.863000-03:00
1763386541531,3.6,2025-11-17 10:35:41.531000-03:00
1763386481199,3.6,2025-11-17 10:34:41.199000-03:00
1763386420874,4.4,2025-11-17 10:33:40.874000-03:00
1763386360548,5.3,2025-11-17 10:32:40.548000-03:00
1763386300217,5.8,2025-11-17 10:31:40.217000-03:00
1763386239901,6.1,2025-11-17 10:30:39.901000-03:00
1763386179566,5.6,2025-11-17 10:29:39.566000-03:00
1763386119241,5.0,2025-11-17 10:28:39.241000-03:00
1763386058751,4.5,2025-11-17 10:27:38.751000-03:00
1763385998420,4.0,2025-11-17 10:26:38.420000-03:00
1763385937872,3.6,2025-11-17 10:25:37.872000-03:00
1763385877543,3.6,2025-11-17 10:24:37.543000-03:00
1763385817218,4.3,2025-11-17 10:23:37.218000-03:00
1763385756892,5.2,2025-11-17 10:22:36.892000-03:00
1763385696566,5.8,2025-11-17 10:21:36.566000-03:00
1763385636237,6.1,2025-11-17 10:20:36.237000-03:00
1763385575741,5.6,2025-11-17 10:19:35.741000-03:00
1763385515409,5.0,2025-11-17 10:18:35.409000-03:00
1763385455083,4.5,2025-11-17 10:17:35.083000-03:00
1763385394761,4.0,2025-11-17 10:16:34.761000-03:00
1763385334427,3.6,2025-11-17 10:15:34.427000-03:00
1763385274115,3.6,2025-11-17 10:14:34.115000-03:00
1763385213256,4.3,2025-11-17 10:13:33.256000-03:00
1763385152849,5.2,2025-11-17 10:12:32.849000-03:00
1763385092519,5.8,2025-11-17 10:11:32.519000-03:00
1763385032200,6.1,2025-11-17 10:10:32.200000-03:00
1763384971878,5.6,2025-11-17 10:09:31.878000-03:00
1763384911542,5.1,2025-11-17 10:08:31.542000-03:00
1763384851213,4.6,2025-11-17 10:07:31.213000-03:00
1763384790892,4.1,2025-11-17 10:06:30.892000-03:00
1763384730557,3.6,2025-11-17 10:05:30.557000-03:00
1763384670232,3.5,2025-11-17 10:04:30.232000-03:00
1763384609879,4.3,2025-11-17 10:03:29.879000-03:00
1763384549633,5.2,2025-11-17 10:02:29.633000-03:00
1763384489216,5.8,2025-11-17 10:01:29.216000-03:00
1763384428918,6.1,2025-11-17 10:00:28.918000-03:00
1763384368574,5.6,2025-11-17 09:59:28.574000-03:00
1763384308234,5.1,2025-11-17 09:58:28.234000-03:00
1763384247935,4.6,2025-11-17 09:57:27.935000-03:00
1763384187552,4.1,2025-11-17 09:56:27.552000-03:00
1763384127228,3.6,2025-11-17 09:55:27.228000-03:00
1763384066837,3.5,2025-11-17 09:54:26.837000-03:00
1763384006517,4.2,2025-11-17 09:53:26.517000-03:00
1763383946183,5.1,2025-11-17 09:52:26.183000-03:00
1763383885859,5.7,2025-11-17 09:51:25.859000-03:00
1763383825528,6.1,2025-11-17 09:50:25.528000-03:00
1763383765203,5.6,2025-11-17 09:49:25.203000-03:00
1763383704890,5.1,2025-11-17 09:48:24.890000-03:00
1763383644548,4.6,2025-11-17 09:47:24.548000-03:00
1763383584223,4.1,2025-11-17 09:46:24.223000-03:00
1763383523890,3.7,2025-11-17 09:45:23.890000-03:00
1763383463538,3.5,2025-11-17 09:44:23.538000-03:00
1763383403212,4.2,2025-11-17 09:43:23.212000-03:00
1763383342891,5.1,2025-11-17 09:42:22.891000-03:00
1763383282562,5.7,2025-11-17 09:41:22.562000-03:00
1763383221935,6.1,2025-11-17 09:40:21.935000-03:00
1763383161608,5.7,2025-11-17 09:39:21.608000-03:00
1763383101281,5.1,2025-11-17 09:38:21.281000-03:00
1763383040967,4.6,2025-11-17 09:37:20.967000-03:00
1763382980637,4.1,2025-11-17 09:36:20.637000-03:00
1763382920305,3.7,2025-11-17 09:35:20.305000-03:00
1763382859974,3.5,2025-11-17 09:34:19.974000-03:00
1763382799647,4.1,2025-11-17 09:33:19.647000-03:00
1763382739328,5.0,2025-11-17 09:32:19.328000-03:00
1763382678993,5.7,2025-11-17 09:31:18.993000-03:00
1763382618664,6.1,2025-11-17 09:30:18.664000-03:00
1763382558349,5.7,2025-11-17 09:29:18.349000-03:00
1763382498015,5.2,2025-11-17 09:28:18.015000-03:00
1763382437689,4.7,2025-11-17 09:27:17.689000-03:00
1763382377367,4.2,2025-11-17 09:26:17.367000-03:00
1763382317033,3.7,2025-11-17 09:25:17.033000-03:00
1763382256522,3.5,2025-11-17 09:24:16.522000-03:00
1763382196198,4.1,2025-11-17 09:23:16.198000-03:00
1763382135871,5.0,2025-11-17 09:22:15.871000-03:00
1763382075544,5.6,2025-11-17 09:21:15.544000-03:00
1763382015213,6.1,2025-11-17 09:20:15.213000-03:00
1763381954829,5.8,2025-11-17 09:19:14.829000-03:00
1763381894502,5.2,2025-11-17 09:18:14.502000-03:00
1763381834170,4.7,2025-11-17 09:17:14.170000-03:00
1763381773842,4.2,2025-11-17 09:16:13.842000-03:00
1763381713525,3.7,2025-11-17 09:15:13.525000-03:00
1763381653191,3.5,2025-11-17 09:14:13.191000-03:00
1763381592864,4.0,2025-11-17 09:13:12.864000-03:00
1763381532540,4.9,2025-11-17 09:12:12.540000-03:00
1763381472212,5.6,2025-11-17 09:11:12.212000-03:00
1763381411872,6.0,2025-11-17 09:10:11.872000-03:00
1763381351257,5.8,2025-11-17 09:09:11.257000-03:00
1763381290936,5.3,2025-11-17 09:08:10.936000-03:00
1763381230606,4.7,2025-11-17 09:07:10.606000-03:00
1763381170284,4.2,2025-11-17 09:06:10.284000-03:00
1763381109953,3.8,2025-11-17 09:05:09.953000-03:00
1763381049623,3.5,2025-11-17 09:04:09.623000-03:00
1763380989300,4.0,2025-11-17 09:03:09.300000-03:00
1763380928970,4.9,2025-11-17 09:02:08.970000-03:00
1763380868651,5.6,2025-11-17 09:01:08.651000-03:00
1763380808323,6.0,2025-11-17 09:00:08.323000-03:00
1763380748014,5.8,2025-11-17 08:59:08.014000-03:00
1763380687672,5.3,2025-11-17 08:58:07.672000-03:00
1763380627337,4.8,2025-11-17 08:57:07.337000-03:00
1763380567012,4.3,2025-11-17 08:56:07.012000-03:00
1763380506687,3.8,2025-11-17 08:55:06.687000-03:00
1763380446362,3.5,2025-11-17 08:54:06.362000-03:00
1763380385937,3.9,2025-11-17 08:53:05.937000-03:00
1763380325703,4.8,2025-11-17 08:52:05.703000-03:00
1763380265279,5.5,2025-11-17 08:51:05.279000-03:00
1763380204951,6.0,2025-11-17 08:50:04.951000-03:00
1763380144626,5.9,2025-11-17 08:49:04.626000-03:00
1763380084291,5.3,2025-11-17 08:48:04.291000-03:00
1763380023981,4.8,2025-11-17 08:47:03.981000-03:00
1763379963638,4.3,2025-11-17 08:46:03.638000-03:00
1763379903312,3.8,2025-11-17 08:45:03.312000-03:00
1763379842986,3.5,2025-11-17 08:44:02.986000-03:00
1763379782666,3.8,2025-11-17 08:43:02.666000-03:00
1763379722338,4.7,2025-11-17 08:42:02.338000-03:00
1763379662007,5.5,2025-11-17 08:41:02.007000-03:00
1763379601698,6.0,2025-11-17 08:40:01.698000-03:00
1763379541349,5.9,2025-11-17 08:39:01.349000-03:00
1763379481028,5.4,2025-11-17 08:38:01.028000-03:00
1763379420600,4.8,2025-11-17 08:37:00.600000-03:00
1763379360275,4.3,2025-11-17 08:36:00.275000-03:00
1763379299951,3.8,2025-11-17 08:34:59.951000-03:00
1763379239623,3.5,2025-11-17 08:33:59.623000-03:00
1763379179289,3.8,2025-11-17 08:32:59.289000-03:00
1763379118963,4.7,2025-11-17 08:31:58.963000-03:00
1763379058642,5.5,2025-11-17 08:30:58.642000-03:00
1763378998305,6.0,2025-11-17 08:29:58.305000-03:00
1763378937977,5.9,2025-11-17 08:28:57.977000-03:00
1763378877649,5.4,2025-11-17 08:27:57.649000-03:00
1763378817322,4.9,2025-11-17 08:26:57.322000-03:00
1763378756994,4.4,2025-11-17 08:25:56.994000-03:00
1763378696674,3.9,2025-11-17 08:24:56.674000-03:00
1763378636343,3.5,2025-11-17 08:23:56.343000-03:00
1763378576006,3.7,2025-11-17 08:22:56.006000-03:00
1763378515682,4.5,2025-11-17 08:21:55.682000-03:00
1763378450812,5.4,2025-11-17 08:20:50.812000-03:00
1763378390499,5.9,2025-11-17 08:19:50.499000-03:00
1763378330158,6.0,2025-11-17 08:18:50.158000-03:00
1763378269829,5.5,2025-11-17 08:17:49.829000-03:00
1763378209500,4.9,2025-11-17 08:16:49.500000-03:00
1763378149179,4.5,2025-11-17 08:15:49.179000-03:00
1763378088850,4.0,2025-11-17 08:14:48.850000-03:00
1763378028534,3.6,2025-11-17 08:13:48.534000-03:00
1763377968201,3.6,2025-11-17 08:12:48.201000-03:00
1763377907815,4.4,2025-11-17 08:11:47.815000-03:00
1763377847480,5.2,2025-11-17 08:10:47.480000-03:00
1763377787159,5.8,2025-11-17 08:09:47.159000-03:00
1763377726833,6.1,2025-11-17 08:08:46.833000-03:00
1763377666496,5.6,2025-11-17 08:07:46.496000-03:00
1763377606172,5.0,2025-11-17 08:06:46.172000-03:00
1763377545851,4.5,2025-11-17 08:05:45.851000-03:00
1763377485533,4.1,2025-11-17 08:04:45.533000-03:00
1763377434368,3.8,2025-11-17 08:03:54.368000-03:00
1763377425193,3.6,2025-11-17 08:03:45.193000-03:00
1763377364805,3.6,2025-11-17 08:02:44.805000-03:00
1763377304483,4.3,2025-11-17 08:01:44.483000-03:00
1763377244149,5.2,2025-11-17 08:00:44.149000-03:00
1763377183831,5.7,2025-11-17 07:59:43.831000-03:00
1763377123496,6.1,2025-11-17 07:58:43.496000-03:00
1763377063168,5.6,2025-11-17 07:57:43.168000-03:00
1763377002841,5.1,2025-11-17 07:56:42.841000-03:00
1763376942507,4.6,2025-11-17 07:55:42.507000-03:00
1763376882186,4.1,2025-11-17 07:54:42.186000-03:00
1763376821818,3.7,2025-11-17 07:53:41.818000-03:00
1763376761480,3.5,2025-11-17 07:52:41.480000-03:00
1763376701159,4.2,2025-11-17 07:51:41.159000-03:00
1763376640827,5.1,2025-11-17 07:50:40.827000-03:00
1763376580501,5.7,2025-11-17 07:49:40.501000-03:00
1763376520168,6.1,2025-11-17 07:48:40.168000-03:00
1763376459842,5.8,2025-11-17 07:47:39.842000-03:00
1763376399519,5.2,2025-11-17 07:46:39.519000-03:00
1763376339198,4.7,2025-11-17 07:45:39.198000-03:00
1763376278859,4.2,2025-11-17 07:44:38.859000-03:00
1763376218532,3.7,2025-11-17 07:43:38.532000-03:00
1763376157926,3.5,2025-11-17 07:42:37.926000-03:00
1763376097595,4.0,2025-11-17 07:41:37.595000-03:00
1763376037271,4.9,2025-11-17 07:40:37.271000-03:00
1763375976940,5.6,2025-11-17 07:39:36.940000-03:00
1763375916612,6.0,2025-11-17 07:38:36.612000-03:00
1763375856286,5.8,2025-11-17 07:37:36.286000-03:00
1763375795972,5.3,2025-11-17 07:36:35.972000-03:00
1763375735641,4.8,2025-11-17 07:35:35.641000-03:00
