timestamp,temperatura_pr1,date (America/Sao_Paulo)
1763320321002,4.1,2025-11-16 16:12:01.002000-03:00
1763320260667,5.0,2025-11-16 16:11:00.667000-03:00
1763320200240,5.7,2025-11-16 16:10:00.240000-03:00
1763320139914,6.1,2025-11-16 16:08:59.914000-03:00
1763320079593,5.7,2025-11-16 16:07:59.593000-03:00
1763320019266,5.2,2025-11-16 16:06:59.266000-03:00
1763319958941,4.6,2025-11-16 16:05:58.941000-03:00
1763319898745,4.1,2025-11-16 16:04:58.745000-03:00
1763319838279,3.7,2025-11-16 16:03:58.279000-03:00
1763319777969,3.6,2025-11-16 16:02:57.969000-03:00
1763319717629,4.3,2025-11-16 16:01:57.629000-03:00
1763319657308,5.2,2025-11-16 16:00:57.308000-03:00
1763319596981,5.8,2025-11-16 15:59:56.981000-03:00
1763319536650,6.1,2025-11-16 15:58:56.650000-03:00
1763319476326,5.6,2025-11-16 15:57:56.326000-03:00
1763319415998,5.1,2025-11-16 15:56:55.998000-03:00
1763319355671,4.6,2025-11-16 15:55:55.671000-03:00
1763319295345,4.1,2025-11-16 15:54:55.345000-03:00
1763319230657,3.6,2025-11-16 15:53:50.657000-03:00
1763319170330,3.6,2025-11-16 15:52:50.330000-03:00
1763319110010,4.4,2025-11-16 15:51:50.010000-03:00
1763319049841,5.3,2025-11-16 15:50:49.841000-03:00
1763318989349,5.8,2025-11-16 15:49:49.349000-03:00
1763318929022,6.1,2025-11-16 15:48:49.022000-03:00
1763318868695,5.6,2025-11-16 15:47:48.695000-03:00
1763318808167,5.0,2025-11-16 15:46:48.167000-03:00
1763318747840,4.5,2025-11-16 15:45:47.840000-03:00
1763318687450,4.0,2025-11-16 15:44:47.450000-03:00
1763318627128,3.6,2025-11-16 15:43:47.128000-03:00
1763318566799,3.7,2025-11-16 15:42:46.799000-03:00
1763318506469,4.5,2025-11-16 15:41:46.469000-03:00
1763318446139,5.4,2025-11-16 15:40:46.139000-03:00
1763318385814,5.9,2025-11-16 15:39:45.814000-03:00
1763318325495,6.0,2025-11-16 15:38:45.495000-03:00
1763318265166,5.5,2025-11-16 15:37:45.166000-03:00
1763318204857,4.9,2025-11-16 15:36:44.857000-03:00
1763318144517,4.4,2025-11-16 15:35:44.517000-03:00
1763318084024,3.9,2025-11-16 15:34:44.024000-03:00
1763318023689,3.5,2025-11-16 15:33:43.689000-03:00
1763317963357,3.7,2025-11-16 15:32:43.357000-03:00
1763317902816,4.6,2025-11-16 15:31:42.816000-03:00
1763317842487,5.4,2025-11-16 15:30:42.487000-03:00
1763317782158,5.9,2025-11-16 15:29:42.158000-03:00
1763317721833,6.0,2025-11-16 15:28:41.833000-03:00
1763317661452,5.4,2025-11-16 15:27:41.452000-03:00
1763317601121,4.9,2025-11-16 15:26:41.121000-03:00
1763317540797,4.4,2025-11-16 15:25:40.797000-03:00
1763317480467,3.9,2025-11-16 15:24:40.467000-03:00
1763317420142,3.5,2025-11-16 15:23:40.142000-03:00
1763317359811,3.8,2025-11-16 15:22:39.811000-03:00
1763317299496,4.7,2025-11-16 15:21:39.496000-03:00
1763317239157,5.5,2025-11-16 15:20:39.157000-03:00
1763317178835,6.0,2025-11-16 15:19:38.835000-03:00
1763317118341,5.9,2025-11-16 15:18:38.341000-03:00
1763317058009,5.4,2025-11-16 15:17:38.009000-03:00
1763316997572,4.8,2025-11-16 15:16:37.572000-03:00
1763316937246,4.3,2025-11-16 15:15:37.246000-03:00
1763316876921,3.8,2025-11-16 15:14:36.921000-03:00
1763316816587,3.5,2025-11-16 15:13:36.587000-03:00
1763316756259,3.9,2025-11-16 15:12:36.259000-03:00
1763316696061,4.8,2025-11-16 15:11:36.061000-03:00
1763316635608,5.5,2025-11-16 15:10:35.608000-03:00
1763316575278,6.0,2025-11-16 15:09:35.278000-03:00
1763316514951,5.9,2025-11-16 15:08:34.951000-03:00
1763316454633,5.3,2025-11-16 15:07:34.633000-03:00
1763316394299,4.8,2025-11-16 15:06:34.299000-03:00
1763316333971,4.3,2025-11-16 15:05:33.971000-03:00
1763316273646,3.8,2025-11-16 15:04:33.646000-03:00
1763316213318,3.5,2025-11-16 15:03:33.318000-03:00
1763316152991,3.9,2025-11-16 15:02:32.991000-03:00
1763316092670,4.8,2025-11-16 15:01:32.670000-03:00
1763316032210,5.6,2025-11-16 15:00:32.210000-03:00
1763315971888,6.0,2025-11-16 14:59:31.888000-03:00
1763315911555,5.8,2025-11-16 14:58:31.555000-03:00
1763315851368,5.3,2025-11-16 14:57:31.368000-03:00
1763315790904,4.8,2025-11-16 14:56:30.904000-03:00
1763315730582,4.3,2025-11-16 14:55:30.582000-03:00
1763315670267,3.8,2025-11-16 14:54:30.267000-03:00
1763315609926,3.5,2025-11-16 14:53:29.926000-03:00
1763315549595,4.0,2025-11-16 14:52:29.595000-03:00
1763315489268,4.9,2025-11-16 14:51:29.268000-03:00
1763315428944,5.6,2025-11-16 14:50:28.944000-03:00
1763315368616,6.1,2025-11-16 14:49:28.616000-03:00
1763315308286,5.8,2025-11-16 14:48:28.286000-03:00
1763315247967,5.3,2025-11-16 14:47:27.967000-03:00
1763315187647,4.7,2025-11-16 14:46:27.647000-03:00
1763315127305,4.2,2025-11-16 14:45:27.305000-03:00
1763315066896,3.7,2025-11-16 14:44:26.896000-03:00
1763315006556,3.5,2025-11-16 14:43:26.556000-03:00
1763314946225,4.1,2025-11-16 14:42:26.225000-03:00
1763314885899,5.0,2025-11-16 14:41:25.899000-03:00
1763314825605,5.7,2025-11-16 14:40:25.605000-03:00
1763314765251,6.1,2025-11-16 14:39:25.251000-03:00
1763314704922,5.7,2025-11-16 14:38:24.922000-03:00
1763314644593,5.2,2025-11-16 14:37:24.593000-03:00
1763314584276,4.7,2025-11-16 14:36:24.276000-03:00
1763314523964,4.2,2025-11-16 14:35:23.964000-03:00
1763314463615,3.7,2025-11-16 14:34:23.615000-03:00
1763314403282,3.5,2025-11-16 14:33:23.282000-03:00
1763314342958,4.1,2025-11-16 14:32:22.958000-03:00
1763314282628,5.0,2025-11-16 14:31:22.628000-03:00
1763314222304,5.7,2025-11-16 14:30:22.304000-03:00
1763314161976,6.1,2025-11-16 14:29:21.976000-03:00
1763314101536,5.7,2025-11-16 14:28:21.536000-03:00
1763314041202,5.2,2025-11-16 14:27:21.202000-03:00
1763313980869,4.7,2025-11-16 14:26:20.869000-03:00
1763313920551,4.2,2025-11-16 14:25:20.551000-03:00
1763313860215,3.7,2025-11-16 14:24:20.215000-03:00
1763313799891,3.5,2025-11-16 14:23:19.891000-03:00
1763313739572,4.2,2025-11-16 14:22:19.572000-03:00
1763313679237,5.0,2025-11-16 14:21:19.237000-03:00
1763313618910,5.7,2025-11-16 14:20:18.910000-03:00
1763313558586,6.1,2025-11-16 14:19:18.586000-03:00
1763313498254,5.7,2025-11-16 14:18:18.254000-03:00
1763313437935,5.2,2025-11-16 14:17:17.935000-03:00
1763313377603,4.6,2025-11-16 14:16:17.603000-03:00
1763313317287,4.1,2025-11-16 14:15:17.287000-03:00
1763313256954,3.7,2025-11-16 14:14:16.954000-03:00
1763313196621,3.5,2025-11-16 14:13:16.621000-03:00
1763313136191,4.2,2025-11-16 14:12:16.191000-03:00
1763313075853,5.1,2025-11-16 14:11:15.853000-03:00
1763313015535,5.7,2025-11-16 14:10:15.535000-03:00
1763312955201,6.1,2025-11-16 14:09:15.201000-03:00
1763312894877,5.7,2025-11-16 14:08:14.877000-03:00
1763312834568,5.2,2025-11-16 14:07:14.568000-03:00
1763312774227,4.7,2025-11-16 14:06:14.227000-03:00
1763312714011,4.2,2025-11-16 14:05:14.011000-03:00
1763312653592,3.7,2025-11-16 14:04:13.592000-03:00
1763312593252,3.5,2025-11-16 14:03:13.252000-03:00
1763312532913,4.2,2025-11-16 14:02:12.913000-03:00
1763312472597,5.1,2025-11-16 14:01:12.597000-03:00
1763312412259,5.7,2025-11-16 14:00:12.259000-03:00
1763312351934,6.1,2025-11-16 13:59:11.934000-03:00
1763312291617,5.7,2025-11-16 13:58:11.617000-03:00
1763312231287,5.2,2025-11-16 13:57:11.287000-03:00
1763312170849,4.6,2025-11-16 13:56:10.849000-03:00
1763312110530,4.2,2025-11-16 13:55:10.530000-03:00
1763312050199,3.7,2025-11-16 13:54:10.199000-03:00
1763311989874,3.5,2025-11-16 13:53:09.874000-03:00
1763311929542,4.2,2025-11-16 13:52:09.542000-03:00
1763311869216,5.1,2025-11-16 13:51:09.216000-03:00
1763311808908,5.7,2025-11-16 13:50:08.908000-03:00
1763311748566,6.1,2025-11-16 13:49:08.566000-03:00
1763311688233,5.7,2025-11-16 13:48:08.233000-03:00
1763311627913,5.2,2025-11-16 13:47:07.913000-03:00
1763311567583,4.6,2025-11-16 13:46:07.583000-03:00
1763311507257,4.1,2025-11-16 13:45:07.257000-03:00
1763311446932,3.7,2025-11-16 13:44:06.932000-03:00
1763311386610,3.5,2025-11-16 13:43:06.610000-03:00
1763311326280,4.2,2025-11-16 13:42:06.280000-03:00
1763311265954,5.1,2025-11-16 13:41:05.954000-03:00
1763311205524,5.7,2025-11-16 13:40:05.524000-03:00
1763311145200,6.1,2025-11-16 13:39:05.200000-03:00
1763311084871,5.7,2025-11-16 13:38:04.871000-03:00
1763311024544,5.1,2025-11-16 13:37:04.544000-03:00
1763310964218,4.6,2025-11-16 13:36:04.218000-03:00
1763310903902,4.0,2025-11-16 13:35:03.902000-03:00
1763310843566,3.6,2025-11-16 13:34:03.566000-03:00
1763310783250,3.8,2025-11-16 13:33:03.250000-03:00
1763310722919,4.7,2025-11-16 13:32:02.919000-03:00
1763310662585,5.5,2025-11-16 13:31:02.585000-03:00
1763310602254,6.0,2025-11-16 13:30:02.254000-03:00
1763310541930,5.9,2025-11-16 13:29:01.930000-03:00
1763310481602,5.4,2025-11-16 13:28:01.602000-03:00
1763310421278,4.9,2025-11-16 13:27:01.278000-03:00
1763310360952,4.4,2025-11-16 13:26:00.952000-03:00
1763310300626,3.9,2025-11-16 13:25:00.626000-03:00
1763310240163,3.5,2025-11-16 13:24:00.163000-03:00
1763310179826,3.8,2025-11-16 13:22:59.826000-03:00
1763310119508,4.7,2025-11-16 13:21:59.508000-03:00
1763310059174,5.5,2025-11-16 13:20:59.174000-03:00
1763309998850,6.0,2025-11-16 13:19:58.850000-03:00
1763309938526,6.0,2025-11-16 13:18:58.526000-03:00
1763309878198,5.4,2025-11-16 13:17:58.198000-03:00
1763309817868,4.9,2025-11-16 13:16:57.868000-03:00
1763309757539,4.4,2025-11-16 13:15:57.539000-03:00
1763309697211,3.9,2025-11-16 13:14:57.211000-03:00
1763309636888,3.5,2025-11-16 13:13:56.888000-03:00
1763309576582,3.9,2025-11-16 13:12:56.582000-03:00
1763309516235,4.8,2025-11-16 13:11:56.235000-03:00
1763309455911,5.5,2025-11-16 13:10:55.911000-03:00
1763309395576,5.9,2025-11-16 13:09:55.576000-03:00
1763309335263,6.0,2025-11-16 13:08:55.263000-03:00
1763309270603,5.4,2025-11-16 13:07:50.603000-03:00
1763309210282,4.9,2025-11-16 13:06:50.282000-03:00
1763309149951,4.4,2025-11-16 13:05:49.951000-03:00
1763309089637,3.8,2025-11-16 13:04:49.637000-03:00
1763309029294,3.5,2025-11-16 13:03:49.294000-03:00
1763308968967,4.0,2025-11-16 13:02:48.967000-03:00
1763308908647,4.9,2025-11-16 13:01:48.647000-03:00
1763308848109,5.9,2025-11-16 13:00:48.109000-03:00
1763308787779,6.7,2025-11-16 12:59:47.779000-03:00
1763308727397,7.2,2025-11-16 12:58:47.397000-03:00
1763308667075,7.2,2025-11-16 12:57:47.075000-03:00
1763308606746,6.9,2025-11-16 12:56:46.746000-03:00
1763308546421,6.7,2025-11-16 12:55:46.421000-03:00
1763308486097,6.4,2025-11-16 12:54:46.097000-03:00
1763308425775,6.2,2025-11-16 12:53:45.775000-03:00
1763308365468,5.9,2025-11-16 12:52:45.468000-03:00
1763308305117,5.7,2025-11-16 12:51:45.117000-03:00
1763308244808,5.5,2025-11-16 12:50:44.808000-03:00
1763308184468,5.3,2025-11-16 12:49:44.468000-03:00
1763308124134,5.2,2025-11-16 12:48:44.134000-03:00
1763308063803,5.0,2025-11-16 12:47:43.803000-03:00
1763308003476,4.5,2025-11-16 12:46:43.476000-03:00
1763307942853,4.0,2025-11-16 12:45:42.853000-03:00
1763307882512,3.6,2025-11-16 12:44:42.512000-03:00
1763307822184,3.9,2025-11-16 12:43:42.184000-03:00
1763307761859,4.8,2025-11-16 12:42:41.859000-03:00
1763307701543,5.5,2025-11-16 12:41:41.543000-03:00
1763307641210,6.0,2025-11-16 12:40:41.210000-03:00
1763307580879,5.9,2025-11-16 12:39:40.879000-03:00
1763307520553,5.4,2025-11-16 12:38:40.553000-03:00
1763307460240,4.8,2025-11-16 12:37:40.240000-03:00
1763307399900,4.3,2025-11-16 12:36:39.900000-03:00
1763307339570,3.9,2025-11-16 12:35:39.570000-03:00
1763307279242,3.5,2025-11-16 12:34:39.242000-03:00
1763307218919,3.8,2025-11-16 12:33:38.919000-03:00
1763307158589,4.8,2025-11-16 12:32:38.589000-03:00
1763307098268,5.5,2025-11-16 12:31:38.268000-03:00
1763307037936,6.0,2025-11-16 12:30:37.936000-03:00
1763306977536,5.9,2025-11-16 12:29:37.536000-03:00
1763306917203,5.4,2025-11-16 12:28:37.203000-03:00
1763306856895,4.9,2025-11-16 12:27:36.895000-03:00
1763306796546,4.4,2025-11-16 12:26:36.546000-03:00
1763306736222,3.9,2025-11-16 12:25:36.222000-03:00
1763306675893,3.5,2025-11-16 12:24:35.893000-03:00
1763306615566,3.8,2025-11-16 12:23:35.566000-03:00
1763306555248,4.7,2025-11-16 12:22:35.248000-03:00
1763306494918,5.5,2025-11-16 12:21:34.918000-03:00
1763306434589,6.0,2025-11-16 12:20:34.589000-03:00
1763306374273,5.9,2025-11-16 12:19:34.273000-03:00
1763306313945,5.4,2025-11-16 12:18:33.945000-03:00
1763306253607,4.9,2025-11-16 12:17:33.607000-03:00
1763306193288,4.4,2025-11-16 12:16:33.288000-03:00
1763306132959,3.9,2025-11-16 12:15:32.959000-03:00
1763306072619,3.5,2025-11-16 12:14:32.619000-03:00
1763306012064,3.8,2025-11-16 12:13:32.064000-03:00
1763305951724,4.7,2025-11-16 12:12:31.724000-03:00
1763305891398,5.5,2025-11-16 12:11:31.398000-03:00
1763305831070,6.0,2025-11-16 12:10:31.070000-03:00
1763305770743,5.9,2025-11-16 12:09:30.743000-03:00
1763305710416,5.4,2025-11-16 12:08:30.416000-03:00
1763305650204,4.9,2025-11-16 12:07:30.204000-03:00
1763305589769,4.4,2025-11-16 12:06:29.769000-03:00
1763305529400,3.9,2025-11-16 12:05:29.400000-03:00
1763305469075,3.5,2025-11-16 12:04:29.075000-03:00
1763305408744,3.7,2025-11-16 12:03:28.744000-03:00
1763305348422,4.6,2025-11-16 12:02:28.422000-03:00
1763305288092,5.4,2025-11-16 12:01:28.092000-03:00
1763305227761,5.9,2025-11-16 12:00:27.761000-03:00
1763305167436,6.0,2025-11-16 11:59:27.436000-03:00
1763305106815,5.5,2025-11-16 11:58:26.815000-03:00
1763305046490,5.0,2025-11-16 11:57:26.490000-03:00
1763304986161,4.5,2025-11-16 11:56:26.161000-03:00
1763304925846,4.0,2025-11-16 11:55:25.846000-03:00
1763304865516,3.6,2025-11-16 11:54:25.516000-03:00
1763304805195,3.6,2025-11-16 11:53:25.195000-03:00
1763304744853,4.5,2025-11-16 11:52:24.853000-03:00
1763304684527,5.3,2025-11-16 11:51:24.527000-03:00
1763304624206,5.9,2025-11-16 11:50:24.206000-03:00
1763304563877,6.0,2025-11-16 11:49:23.877000-03:00
1763304503563,5.5,2025-11-16 11:48:23.563000-03:00
1763304443223,5.0,2025-11-16 11:47:23.223000-03:00
1763304382896,4.5,2025-11-16 11:46:22.896000-03:00
1763304322572,4.0,2025-11-16 11:45:22.572000-03:00
1763304262243,3.6,2025-11-16 11:44:22.243000-03:00
1763304201920,3.6,2025-11-16 11:43:21.920000-03:00
1763304141576,4.4,2025-11-16 11:42:21.576000-03:00
1763304081090,5.3,2025-11-16 11:41:21.090000-03:00
1763304020757,5.9,2025-11-16 11:40:20.757000-03:00
1763303960365,6.0,2025-11-16 11:39:20.365000-03:00
1763303900036,5.5,2025-11-16 11:38:20.036000-03:00
1763303839710,5.0,2025-11-16 11:37:19.710000-03:00
1763303779387,4.4,2025-11-16 11:36:19.387000-03:00
1763303719062,3.9,2025-11-16 11:35:19.062000-03:00
1763303658728,3.6,2025-11-16 11:34:18.728000-03:00
1763303598403,4.0,2025-11-16 11:33:18.403000-03:00
1763303538085,4.9,2025-11-16 11:32:18.085000-03:00
1763303477748,5.6,2025-11-16 11:31:17.748000-03:00
1763303417410,6.0,2025-11-16 11:30:17.410000-03:00
1763303357072,5.8,2025-11-16 11:29:17.072000-03:00
1763303296745,5.3,2025-11-16 11:28:16.745000-03:00
1763303236130,4.8,2025-11-16 11:27:16.130000-03:00
1763303175819,4.3,2025-11-16 11:26:15.819000-03:00
1763303115476,3.8,2025-11-16 11:25:15.476000-03:00
1763303055157,3.5,2025-11-16 11:24:15.157000-03:00
1763302994822,3.9,2025-11-16 11:23:14.822000-03:00
1763302934492,4.8,2025-11-16 11:22:14.492000-03:00
1763302874178,5.6,2025-11-16 11:21:14.178000-03:00
1763302813837,6.0,2025-11-16 11:20:13.837000-03:00
1763302753522,5.8,2025-11-16 11:19:13.522000-03:00
1763302693188,5.3,2025-11-16 11:18:13.188000-03:00
1763302632863,4.7,2025-11-16 11:17:12.863000-03:00
1763302572657,4.2,2025-11-16 11:16:12.657000-03:00
1763302512204,3.7,2025-11-16 11:15:12.204000-03:00
1763302451877,3.6,2025-11-16 11:14:11.877000-03:00
1763302391561,4.4,2025-11-16 11:13:11.561000-03:00
1763302331231,5.2,2025-11-16 11:12:11.231000-03:00
1763302270776,5.8,2025-11-16 11:11:10.776000-03:00
1763302210461,6.1,2025-11-16 11:10:10.461000-03:00
1763302150141,5.6,2025-11-16 11:09:10.141000-03:00
1763302089799,5.1,2025-11-16 11:08:09.799000-03:00
1763302029469,4.6,2025-11-16 11:07:09.469000-03:00
1763301969145,4.1,2025-11-16 11:06:09.145000-03:00
1763301908816,3.6,2025-11-16 11:05:08.816000-03:00
1763301848489,3.5,2025-11-16 11:04:08.489000-03:00
1763301788162,4.3,2025-11-16 11:03:08.162000-03:00
1763301727846,5.2,2025-11-16 11:02:07.846000-03:00
1763301667514,5.7,2025-11-16 11:01:07.514000-03:00
1763301607193,6.1,2025-11-16 11:00:07.193000-03:00
1763301546856,5.7,2025-11-16 10:59:06.856000-03:00
1763301486536,5.1,2025-11-16 10:58:06.536000-03:00
1763301426199,4.6,2025-11-16 10:57:06.199000-03:00
1763301365883,4.1,2025-11-16 10:56:05.883000-03:00
1763301305439,3.7,2025-11-16 10:55:05.439000-03:00
1763301245127,3.5,2025-11-16 10:54:05.127000-03:00
1763301184773,4.2,2025-11-16 10:53:04.773000-03:00
1763301124459,5.1,2025-11-16 10:52:04.459000-03:00
1763301064128,5.7,2025-11-16 10:51:04.128000-03:00
1763301003798,6.1,2025-11-16 10:50:03.798000-03:00
1763300943476,5.7,2025-11-16 10:49:03.476000-03:00
1763300883143,5.2,2025-11-16 10:48:03.143000-03:00
1763300822832,4.7,2025-11-16 10:47:02.832000-03:00
1763300762518,4.2,2025-11-16 10:46:02.518000-03:00
1763300702166,3.7,2025-11-16 10:45:02.166000-03:00
1763300641834,3.5,2025-11-16 10:44:01.834000-03:00
1763300581517,4.1,2025-11-16 10:43:01.517000-03:00
1763300521177,5.0,2025-11-16 10:42:01.177000-03:00
1763300460852,5.6,2025-11-16 10:41:00.852000-03:00
1763300400528,6.1,2025-11-16 10:40:00.528000-03:00
1763300340110,5.8,2025-11-16 10:39:00.110000-03:00
1763300279767,5.2,2025-11-16 10:37:59.767000-03:00
1763300219439,4.7,2025-11-16 10:36:59.439000-03:00
1763300159120,4.2,2025-11-16 10:35:59.120000-03:00
1763300098799,3.8,2025-11-16 10:34:58.799000-03:00
1763300038458,3.5,2025-11-16 10:33:58.458000-03:00
1763299978138,3.9,2025-11-16 10:32:58.138000-03:00
1763299917824,4.9,2025-11-16 10:31:57.824000-03:00
1763299857499,5.6,2025-11-16 10:30:57.499000-03:00
1763299797149,6.0,2025-11-16 10:29:57.149000-03:00
1763299736827,5.8,2025-11-16 10:28:56.827000-03:00
1763299676510,5.3,2025-11-16 10:27:56.510000-03:00
1763299616348,4.8,2025-11-16 10:26:56.348000-03:00
1763299555846,4.3,2025-11-16 10:25:55.846000-03:00
1763299495520,3.8,2025-11-16 10:24:55.520000-03:00
1763299435204,3.5,2025-11-16 10:23:55.204000-03:00
1763299370387,3.9,2025-11-16 10:22:50.387000-03:00
1763299310067,4.8,2025-11-16 10:21:50.067000-03:00
1763299249755,5.5,2025-11-16 10:20:49.755000-03:00
1763299189409,6.0,2025-11-16 10:19:49.409000-03:00
1763299129087,5.9,2025-11-16 10:18:49.087000-03:00
1763299068757,5.3,2025-11-16 10:17:48.757000-03:00
1763299008138,4.8,2025-11-16 10:16:48.138000-03:00
1763298947803,4.3,2025-11-16 10:15:47.803000-03:00
1763298887476,3.9,2025-11-16 10:14:47.476000-03:00
1763298827144,3.5,2025-11-16 10:13:47.144000-03:00
1763298766828,3.7,2025-11-16 10:12:46.828000-03:00
1763298706519,4.6,2025-11-16 10:11:46.519000-03:00
1763298646160,5.4,2025-11-16 10:10:46.160000-03:00
1763298585848,5.9,2025-11-16 10:09:45.848000-03:00
1763298525519,6.0,2025-11-16 10:08:45.519000-03:00
1763298465216,5.4,2025-11-16 10:07:45.216000-03:00
1763298404856,4.9,2025-11-16 10:06:44.856000-03:00
1763298344533,4.4,2025-11-16 10:05:44.533000-03:00
1763298284211,4.0,2025-11-16 10:04:44.211000-03:00
1763298223874,3.5,2025-11-16 10:03:43.874000-03:00
1763298163565,3.6,2025-11-16 10:02:43.565000-03:00
1763298103230,4.5,2025-11-16 10:01:43.230000-03:00
1763298042702,5.3,2025-11-16 10:00:42.702000-03:00
1763297982383,5.8,2025-11-16 09:59:42.383000-03:00
1763297922042,6.0,2025-11-16 09:58:42.042000-03:00
1763297861717,5.5,2025-11-16 09:57:41.717000-03:00
1763297801337,5.0,2025-11-16 09:56:41.337000-03:00
1763297741015,4.5,2025-11-16 09:55:41.015000-03:00
1763297680715,4.0,2025-11-16 09:54:40.715000-03:00
1763297620359,3.6,2025-11-16 09:53:40.359000-03:00
1763297560034,3.6,2025-11-16 09:52:40.034000-03:00
1763297499708,4.3,2025-11-16 09:51:39.708000-03:00
1763297439386,5.2,2025-11-16 09:50:39.386000-03:00
1763297379057,5.8,2025-11-16 09:49:39.057000-03:00
1763297318731,6.1,2025-11-16 09:48:38.731000-03:00
1763297258416,5.6,2025-11-16 09:47:38.416000-03:00
1763297198070,5.1,2025-11-16 09:46:38.070000-03:00
1763297137477,4.6,2025-11-16 09:45:37.477000-03:00
1763297077156,4.1,2025-11-16 09:44:37.156000-03:00
1763297016836,3.6,2025-11-16 09:43:36.836000-03:00
1763296956500,3.5,2025-11-16 09:42:36.500000-03:00
1763296896179,4.2,2025-11-16 09:41:36.179000-03:00
1763296835857,5.1,2025-11-16 09:40:35.857000-03:00
1763296775526,5.7,2025-11-16 09:39:35.526000-03:00
1763296715198,6.1,2025-11-16 09:38:35.198000-03:00
1763296654873,5.7,2025-11-16 09:37:34.873000-03:00
1763296594588,5.2,2025-11-16 09:36:34.588000-03:00
1763296534209,4.7,2025-11-16 09:35:34.209000-03:00
1763296473882,4.2,2025-11-16 09:34:33.882000-03:00
1763296413563,3.7,2025-11-16 09:33:33.563000-03:00
1763296353242,3.5,2025-11-16 09:32:33.242000-03:00
1763296292911,4.0,2025-11-16 09:31:32.911000-03:00
1763296232569,4.9,2025-11-16 09:30:32.569000-03:00
1763296172149,5.6,2025-11-16 09:29:32.149000-03:00
1763296111783,6.0,2025-11-16 09:28:31.783000-03:00
1763296051452,5.8,2025-11-16 09:27:31.452000-03:00
1763295991164,5.3,2025-11-16 09:26:31.164000-03:00
1763295930798,4.7,2025-11-16 09:25:30.798000-03:00
1763295870477,4.3,2025-11-16 09:24:30.477000-03:00
1763295810149,3.8,2025-11-16 09:23:30.149000-03:00
1763295749825,3.5,2025-11-16 09:22:29.825000-03:00
1763295689492,3.9,2025-11-16 09:21:29.492000-03:00
1763295629176,4.8,2025-11-16 09:20:29.176000-03:00
1763295568838,5.5,2025-11-16 09:19:28.838000-03:00
1763295508517,6.0,2025-11-16 09:18:28.517000-03:00
1763295448186,5.9,2025-11-16 09:17:28.186000-03:00
1763295387858,5.4,2025-11-16 09:16:27.858000-03:00
1763295327535,4.8,2025-11-16 09:15:27.535000-03:00
1763295267208,4.3,2025-11-16 09:14:27.208000-03:00
1763295206714,3.9,2025-11-16 09:13:26.714000-03:00
1763295146310,3.5,2025-11-16 09:12:26.310000-03:00
1763295085989,3.7,2025-11-16 09:11:25.989000-03:00
1763295025658,4.6,2025-11-16 09:10:25.658000-03:00
1763294965328,5.4,2025-11-16 09:09:25.328000-03:00
1763294905033,5.9,2025-11-16 09:08:25.033000-03:00
1763294844676,6.0,2025-11-16 09:07:24.676000-03:00
1763294784351,5.5,2025-11-16 09:06:24.351000-03:00
1763294724034,4.9,2025-11-16 09:05:24.034000-03:00
1763294663696,4.4,2025-11-16 09:04:23.696000-03:00
1763294603343,4.0,2025-11-16 09:03:23.343000-03:00
1763294543013,3.5,2025-11-16 09:02:23.013000-03:00
1763294482692,3.6,2025-11-16 09:01:22.692000-03:00
1763294422365,4.4,2025-11-16 09:00:22.365000-03:00
1763294362038,5.2,2025-11-16 08:59:22.038000-03:00
1763294301401,5.8,2025-11-16 08:58:21.401000-03:00
1763294241078,6.1,2025-11-16 08:57:21.078000-03:00
1763294180749,5.6,2025-11-16 08:56:20.749000-03:00
1763294120496,5.1,2025-11-16 08:55:20.496000-03:00
1763294060097,4.6,2025-11-16 08:54:20.097000-03:00
1763293999766,4.1,2025-11-16 08:53:19.766000-03:00
1763293939450,3.6,2025-11-16 08:52:19.450000-03:00
1763293879124,3.5,2025-11-16 08:51:19.124000-03:00
1763293818788,4.2,2025-11-16 08:50:18.788000-03:00
1763293758460,5.1,2025-11-16 08:49:18.460000-03:00
1763293698136,5.7,2025-11-16 08:48:18.136000-03:00
1763293637807,6.1,2025-11-16 08:47:17.807000-03:00
1763293577480,5.7,2025-11-16 08:46:17.480000-03:00
1763293517161,5.2,2025-11-16 08:45:17.161000-03:00
1763293456821,4.6,2025-11-16 08:44:16.821000-03:00
1763293396509,4.2,2025-11-16 08:43:16.509000-03:00
1763293336075,3.7,2025-11-16 08:42:16.075000-03:00
1763293275749,3.5,2025-11-16 08:41:15.749000-03:00
1763293215420,4.0,2025-11-16 08:40:15.420000-03:00
1763293155089,4.9,2025-11-16 08:39:15.089000-03:00
1763293094769,5.6,2025-11-16 08:38:14.769000-03:00
1763293034443,6.1,2025-11-16 08:37:14.443000-03:00
1763292974112,5.8,2025-11-16 08:36:14.112000-03:00
1763292913784,5.3,2025-11-16 08:35:13.784000-03:00
1763292853455,4.8,2025-11-16 08:34:13.455000-03:00
1763292793129,4.3,2025-11-16 08:33:13.129000-03:00
1763292732809,3.8,2025-11-16 08:32:12.809000-03:00
1763292672476,3.5,2025-11-16 08:31:12.476000-03:00
1763292612147,3.8,2025-11-16 08:30:12.147000-03:00
1763292551824,4.8,2025-11-16 08:29:11.824000-03:00
1763292491498,5.5,2025-11-16 08:28:11.498000-03:00
1763292431169,6.0,2025-11-16 08:27:11.169000-03:00
1763292370642,5.9,2025-11-16 08:26:10.642000-03:00
1763292310325,5.4,2025-11-16 08:25:10.325000-03:00
